id,Indication
5389,lung cancer
5389,small-cell lung cancer
5389,thoracic tumor
5390,lung cancer
5390,mesothelioma
5390,thoracic tumor
5391,lung cancer
5391,mesothelioma
5391,thoracic tumor
5391,malignant pleural mesothelioma
5392,lung cancer
5392,non-small cell lung cancer
5392,thoracic tumor
5393,lung cancer
5393,non-small cell lung cancer
5393,thoracic tumor
5394,lung cancer
5394,small-cell lung cancer
5394,thoracic tumor
5395,lung cancer
5395,non-small cell lung cancer
5395,thoracic tumor
5396,lung cancer
5396,non-small cell lung cancer
5396,lung cancer patient
5396,thoracic tumor
5396,oncology
5397,lung cancer
5397,mesothelioma
5397,thoracic tumor
5397,malignant pleural mesothelioma
5398,lung cancer
5398,non-small cell lung cancer
5398,thoracic tumor
5399,lung cancer
5399,non-small cell lung cancer
5399,tumors
5399,thoracic tumor
5399,lung carcinoma
5400,lung cancer
5400,small-cell lung cancer
5400,thoracic tumor
5401,lung cancer
5401,thoracic tumor
5402,lung cancer
5402,non-small cell lung cancer
5402,thoracic tumor
5402,lung adenocarcinoma
5403,lung cancer
5403,non-small cell lung cancer
5403,lymph node metastasis
5403,thoracic tumor
5404,lung cancer
5404,small-cell lung cancer
5404,thoracic tumor
5404,diabetes insipidus
5405,lung cancer
5405,non-small cell lung cancer
5405,thoracic tumor
5406,lung cancer
5406,non-small cell lung cancer
5406,sarcopenia
5406,thoracic tumor
5407,lung cancer
5407,non-small cell lung cancer
5407,adenocarcinoma
5407,thoracic tumor
5408,lung cancer
5408,non-small cell lung cancer
5408,thoracic tumor
5409,lung cancer
5409,non-small cell lung cancer
5409,thoracic tumor
5410,lung cancer
5410,non-small cell lung cancer
5410,thoracic tumor
5411,lung cancer
5411,tumors
5411,thoracic tumor
5411,non-small cell lung cancer
5412,lung cancer
5412,non-small cell lung cancer
5412,thoracic tumor
5413,lung cancer
5413,small-cell lung cancer
5413,thoracic tumor
5414,lung cancer
5414,small-cell lung cancer
5414,paraneoplastic syndrome
5414,thoracic tumor
5415,lung cancer
5415,small-cell lung cancer
5415,pericardial effusion
5415,thoracic tumor
5416,lung cancer
5416,small-cell lung cancer
5416,thoracic tumor
5417,lung cancer
5417,mesothelioma
5417,thoracic tumor
5417,malignant pleural mesothelioma
5418,lung cancer
5418,non-small cell lung cancer
5418,lung adenocarcinoma
5418,thoracic tumor
5419,lung cancer
5419,non-small cell lung cancer
5419,thoracic tumor
5420,lung cancer
5420,cancer
5420,thoracic tumor
5420,lung adenocarcinoma
5421,lung cancer
5421,mesothelioma
5421,malignant pleural mesothelioma
5421,thoracic tumor
5422,lung cancer
5422,thoracic tumor
5422,non-small cell lung cancer
5423,lung cancer
5423,small-cell lung cancer
5423,thoracic tumor
5423,cancer
5424,lung cancer
5424,non-small cell lung cancer
5424,tumors
5424,thoracic tumor
5425,lung cancer
5425,non-small cell lung cancer
5425,substance abuse
5425,thoracic tumor
5426,lung cancer
5426,non-small cell lung cancer
5426,thoracic tumor
5427,lung cancer
5427,non-small cell lung cancer
5427,thoracic tumor
5428,lung cancer
5428,thoracic tumor
5428,lung adenocarcinoma
5429,lung cancer
5429,non-small cell lung cancer
5429,thoracic tumor
5429,lung adenocarcinoma
5430,lung cancer
5430,non-small cell lung cancer
5430,lung cancer patient
5430,thoracic tumor
5431,lung cancer
5431,non-small cell lung cancer
5431,thoracic tumor
5431,tumors
5432,lung cancer
5432,mesothelioma
5432,malignant pleural mesothelioma
5432,thoracic tumor
5433,lung cancer
5433,non-small cell lung cancer
5433,thoracic tumor
5434,lung cancer
5434,small-cell lung cancer
5434,thoracic tumor
5435,lung cancer
5435,non-small cell lung cancer
5435,thoracic tumor
5436,lung cancer
5436,small-cell lung cancer
5436,thoracic tumor
5437,lung cancer
5437,mesothelioma
5437,mmr
5437,thoracic tumor
5437,malignant pleural mesothelioma
5438,lung cancer
5438,mesothelioma
5438,malignant pleural mesothelioma
5438,thoracic tumor
5439,lung cancer
5439,non-small cell lung cancer
5439,thoracic tumor
5439,cancer
5440,lung cancer
5440,small-cell lung cancer
5440,thoracic tumor
5441,lung cancer
5441,small-cell lung cancer
5441,thoracic tumor
5442,lung cancer
5442,non-small cell lung cancer
5442,thoracic tumor
5443,lung cancer
5443,non-small cell lung cancer
5443,thoracic tumor
5444,lung cancer
5444,mesothelioma
5444,thoracic tumor
5445,lung cancer
5445,small-cell lung cancer
5445,inflammation
5445,thoracic tumor
5446,lung cancer
5446,small-cell lung cancer
5446,thoracic tumor
5447,lung cancer
5447,non-small cell lung cancer
5447,thoracic tumor
5448,lung cancer
5448,mesothelioma
5448,thoracic tumor
5448,malignant pleural mesothelioma
5449,lung cancer
5449,metastatic non-small cell lung cancer
5449,non-small cell lung cancer
5450,lung cancer
5450,metastatic non-small cell lung cancer
5451,lung cancer
5451,metastatic non-small cell lung cancer
5452,lung cancer
5452,metastatic non-small cell lung cancer
5453,lung cancer
5453,metastatic non-small cell lung cancer
5454,lung cancer
5454,metastatic non-small cell lung cancer
5454,non-small cell lung cancer
5454,bulky disease
5455,lung cancer
5455,metastatic non-small cell lung cancer
5455,non-small cell lung cancer
5456,lung cancer
5456,metastatic non-small cell lung cancer
5456,non-small cell lung cancer
5457,lung cancer
5457,metastatic non-small cell lung cancer
5458,lung cancer
5458,metastatic non-small cell lung cancer
5458,non-small cell lung cancer
5459,lung cancer
5459,metastatic non-small cell lung cancer
5459,allergy
5460,lung cancer
5460,metastatic non-small cell lung cancer
5461,lung cancer
5461,metastatic non-small cell lung cancer
5461,non-small cell lung cancer
5462,lung cancer
5462,metastatic non-small cell lung cancer
5463,lung cancer
5463,metastatic non-small cell lung cancer
5463,brain metastasis
5463,non-small cell lung cancer
5464,lung cancer
5464,metastatic non-small cell lung cancer
5464,non-small cell lung cancer
5465,lung cancer
5465,metastatic non-small cell lung cancer
5466,lung cancer
5466,metastatic non-small cell lung cancer
5466,non-small cell lung cancer
5467,lung cancer
5467,metastatic non-small cell lung cancer
5468,lung cancer
5468,metastatic non-small cell lung cancer
5468,non-small cell lung cancer
5469,lung cancer
5469,metastatic non-small cell lung cancer
5470,lung cancer
5470,metastatic non-small cell lung cancer
5471,lung cancer
5471,metastatic non-small cell lung cancer
5471,allergy
5471,non-small cell lung cancer
5472,lung cancer
5472,metastatic non-small cell lung cancer
5472,non-small cell lung cancer
5473,lung cancer
5473,metastatic non-small cell lung cancer
5473,lung cancer patient
5474,lung cancer
5474,metastatic non-small cell lung cancer
5474,mnsclc
5475,lung cancer
5475,metastatic non-small cell lung cancer
5476,lung cancer
5476,metastatic non-small cell lung cancer
5476,non-small cell lung cancer
5477,lung cancer
5477,metastatic non-small cell lung cancer
5478,lung cancer
5478,metastatic non-small cell lung cancer
5478,non-small cell lung cancer
5479,lung cancer
5479,metastatic non-small cell lung cancer
5479,non-small cell lung cancer
5480,lung cancer
5480,metastatic non-small cell lung cancer
5480,non-small cell lung cancer
5480,t790m
5481,lung cancer
5481,metastatic non-small cell lung cancer
5482,lung cancer
5482,metastatic non-small cell lung cancer
5482,non-small cell lung cancer
5483,lung cancer
5483,metastatic non-small cell lung cancer
5483,cancer
5484,lung cancer
5484,metastatic non-small cell lung cancer
5485,lung cancer
5485,metastatic non-small cell lung cancer
5486,lung cancer
5486,metastatic non-small cell lung cancer
5487,lung cancer
5487,metastatic non-small cell lung cancer
5488,lung cancer
5488,metastatic non-small cell lung cancer
5489,lung cancer
5489,metastatic non-small cell lung cancer
5489,non-small cell lung cancer
5490,lung cancer
5490,metastatic non-small cell lung cancer
5490,non-small cell lung cancer
5491,lung cancer
5491,metastatic non-small cell lung cancer
5491,non-small cell lung carcinoma
5491,cancer
5492,lung cancer
5492,metastatic non-small cell lung cancer
5492,non-small cell lung cancer
5493,lung cancer
5493,metastatic non-small cell lung cancer
5493,bulky disease
5494,lung cancer
5494,metastatic non-small cell lung cancer
5495,lung cancer
5495,metastatic non-small cell lung cancer
5495,non-small cell lung cancer
5496,lung cancer
5496,metastatic non-small cell lung cancer
5497,lung cancer
5497,metastatic non-small cell lung cancer
5498,lung cancer
5498,metastatic non-small cell lung cancer
5498,brain metastasis
5499,lung cancer
5499,metastatic non-small cell lung cancer
5499,non-small cell lung cancer
5500,lung cancer
5500,metastatic non-small cell lung cancer
5500,non-small cell lung cancer
5501,lung cancer
5501,metastatic non-small cell lung cancer
5501,non-small cell lung cancer
5502,lung cancer
5502,metastatic non-small cell lung cancer
5502,non-small cell lung cancer
5502,influenza
5503,lung cancer
5503,metastatic non-small cell lung cancer
5504,lung cancer
5504,metastatic non-small cell lung cancer
5505,lung cancer
5505,metastatic non-small cell lung cancer
5506,lung cancer
5506,metastatic non-small cell lung cancer
5506,tumors
5506,adenocarcinoma
5507,lung cancer
5507,metastatic non-small cell lung cancer
5508,lung cancer
5508,metastatic non-small cell lung cancer
5508,lung cancer patient
5509,lung cancer
5509,metastatic non-small cell lung cancer
5510,lung cancer
5510,metastatic non-small cell lung cancer
5510,non-small cell lung cancer
5511,lung cancer
5511,metastatic non-small cell lung cancer
5511,non-small cell lung cancer
5512,lung cancer
5512,metastatic non-small cell lung cancer
5513,lung cancer
5513,metastatic non-small cell lung cancer
5513,non-small cell lung cancer
5514,lung cancer
5514,metastatic non-small cell lung cancer
5514,non-small cell lung cancer
5515,lung cancer
5515,metastatic non-small cell lung cancer
5515,lung cancer patient
5516,lung cancer
5516,metastatic non-small cell lung cancer
5517,lung cancer
5517,metastatic non-small cell lung cancer
5517,t790m
5517,non-small cell lung cancer
5518,lung cancer
5518,metastatic non-small cell lung cancer
5519,lung cancer
5519,metastatic non-small cell lung cancer
5520,lung cancer
5520,metastatic non-small cell lung cancer
5520,non-small cell lung cancer
5521,lung cancer
5521,metastatic non-small cell lung cancer
5521,non-small cell lung cancer
5521,bulky disease
5522,lung cancer
5522,metastatic non-small cell lung cancer
5522,non-small cell lung cancer
5523,lung cancer
5523,metastatic non-small cell lung cancer
5524,lung cancer
5524,metastatic non-small cell lung cancer
5524,non-small cell lung cancer
5525,lung cancer
5525,metastatic non-small cell lung cancer
5525,non-small cell lung cancer
5526,lung cancer
5526,metastatic non-small cell lung cancer
5526,inflammation
5526,non-small cell lung cancer
5527,lung cancer
5527,metastatic non-small cell lung cancer
5527,non-small cell lung cancer
5528,lung cancer
5528,metastatic non-small cell lung cancer
5529,lung cancer
5529,metastatic non-small cell lung cancer
5529,melanoma
5530,lung cancer
5530,metastatic non-small cell lung cancer
5531,lung cancer
5531,metastatic non-small cell lung cancer
5531,non-small cell lung cancer
5532,lung cancer
5532,metastatic non-small cell lung cancer
5532,non-small cell lung cancer
5533,lung cancer
5533,metastatic non-small cell lung cancer
5533,squamous cell lung carcinoma
5534,lung cancer
5534,metastatic non-small cell lung cancer
5534,cancer
5535,lung cancer
5535,metastatic non-small cell lung cancer
5535,non-small cell lung cancer
5536,lung cancer
5536,metastatic non-small cell lung cancer
5537,bone metastases
5537,lung cancer
5537,metastatic non-small cell lung cancer
5537,non-small cell lung cancer
5538,lung cancer
5538,metastatic non-small cell lung cancer
5539,lung cancer
5539,metastatic non-small cell lung cancer
5540,lung cancer
5540,metastatic non-small cell lung cancer
5540,non-squamous non-small cell lung cancer
5541,lung cancer
5541,metastatic non-small cell lung cancer
5541,non-small cell lung cancer
5542,lung cancer
5542,metastatic non-small cell lung cancer
5543,lung cancer
5543,metastatic non-small cell lung cancer
5544,peripheral neuropathy
5544,lung cancer
5544,metastatic non-small cell lung cancer
5544,non-small cell lung cancer
5545,lung cancer
5545,metastatic non-small cell lung cancer
5545,lung cancer patient
5546,lung cancer
5546,metastatic non-small cell lung cancer
5546,non-small cell lung carcinoma
5547,lung cancer
5547,metastatic non-small cell lung cancer
5548,lung cancer
5548,metastatic non-small cell lung cancer
5548,non-small cell lung cancer
5549,lung cancer
5549,metastatic non-small cell lung cancer
5549,squamous cell carcinoma
5549,hypertension
5550,lung cancer
5550,metastatic non-small cell lung cancer
5550,non-small cell lung cancer
5551,lung cancer
5551,metastatic non-small cell lung cancer
5551,non-small cell lung cancer
5552,lung cancer
5552,metastatic non-small cell lung cancer
5552,lung cancer patient
5553,lung cancer
5553,metastatic non-small cell lung cancer
5553,non-small cell lung cancer
5554,lung cancer
5554,metastatic non-small cell lung cancer
5554,non-small cell lung cancer
5554,cancer
5555,lung cancer
5555,metastatic non-small cell lung cancer
5556,lung cancer
5556,metastatic non-small cell lung cancer
5557,lung cancer
5557,metastatic non-small cell lung cancer
5557,non-small cell lung cancer
5558,lung cancer
5558,metastatic non-small cell lung cancer
5559,lung cancer
5559,metastatic non-small cell lung cancer
5559,non-small cell lung cancer
5560,lung cancer
5560,metastatic non-small cell lung cancer
5560,hyperprogressive disease
5560,non-small cell lung cancer
5561,lung cancer
5561,metastatic non-small cell lung cancer
5561,small-cell lung cancer
5562,lung cancer
5562,metastatic non-small cell lung cancer
5563,lung cancer
5563,metastatic non-small cell lung cancer
5564,lung cancer
5564,metastatic non-small cell lung cancer
5565,lung cancer
5565,metastatic non-small cell lung cancer
5565,non-small cell lung cancer
5566,lung cancer
5566,metastatic non-small cell lung cancer
5566,non-small cell lung cancer
5567,lung cancer
5567,metastatic non-small cell lung cancer
5568,lung cancer
5568,metastatic non-small cell lung cancer
5568,non-small cell lung cancer
5569,lung cancer
5569,metastatic non-small cell lung cancer
5569,brain metastasis
5570,lung cancer
5570,metastatic non-small cell lung cancer
5570,cancer
5571,lung cancer
5571,metastatic non-small cell lung cancer
5571,lung adenocarcinoma
5572,lung cancer
5572,metastatic non-small cell lung cancer
5572,tumors
5573,lung cancer
5573,metastatic non-small cell lung cancer
5573,oncology
5574,lung cancer
5574,metastatic non-small cell lung cancer
5574,non-small cell lung cancer
5575,lung cancer
5575,metastatic non-small cell lung cancer
5575,non-small cell lung cancer
5576,lung cancer
5576,metastatic non-small cell lung cancer
5576,non-small cell lung cancer
5577,lung cancer
5577,metastatic non-small cell lung cancer
5577,non-small cell lung cancer
5578,lung cancer
5578,metastatic non-small cell lung cancer
5578,non-small cell lung cancer
5579,lung cancer
5579,metastatic non-small cell lung cancer
5579,non-small cell lung cancer
5580,lung cancer
5580,metastatic non-small cell lung cancer
5581,lung cancer
5581,metastatic non-small cell lung cancer
5581,non-small cell lung cancer
5582,lung cancer
5582,metastatic non-small cell lung cancer
5583,lung cancer
5583,metastatic non-small cell lung cancer
5583,non-small cell lung cancer
5584,lung cancer
5584,metastatic non-small cell lung cancer
5584,non-small cell lung cancer
5585,lung cancer
5585,metastatic non-small cell lung cancer
5586,lung cancer
5586,metastatic non-small cell lung cancer
5587,lung cancer
5587,metastatic non-small cell lung cancer
5587,non-small cell lung cancer
5588,lung cancer
5588,metastatic non-small cell lung cancer
5589,lung cancer
5589,metastatic non-small cell lung cancer
5590,lung cancer
5590,metastatic non-small cell lung cancer
5591,lung cancer
5591,metastatic non-small cell lung cancer
5591,rwd
5592,lung cancer
5592,metastatic non-small cell lung cancer
5592,lung cancer patient
5593,lung cancer
5593,metastatic non-small cell lung cancer
5594,lung cancer
5594,metastatic non-small cell lung cancer
5594,non-small cell lung cancer
5595,lung cancer
5595,metastatic non-small cell lung cancer
5595,non-small cell lung cancer
5596,lung cancer
5596,metastatic non-small cell lung cancer
5596,non-small cell lung cancer
5597,lung cancer
5597,metastatic non-small cell lung cancer
5597,non-small cell lung cancer
5598,lung cancer
5598,metastatic non-small cell lung cancer
5598,lesion
5598,non-small cell lung cancer
5599,lung cancer
5599,metastatic non-small cell lung cancer
5600,lung cancer
5600,metastatic non-small cell lung cancer
5601,lung cancer
5601,metastatic non-small cell lung cancer
5602,lung cancer
5602,metastatic non-small cell lung cancer
5602,non-small cell lung cancer
5603,lung cancer
5603,metastatic non-small cell lung cancer
5604,lung cancer
5604,metastatic non-small cell lung cancer
5604,non-small cell lung cancer
5605,lung cancer
5605,metastatic non-small cell lung cancer
